Player,Team,Season,Season Type,Games,AbvBrk3_Usage,MR_Usage,Paint_Usage,RA_Usage,RC3_Usage,LC3_Usage,BC_Usage,AbvBrk3%,MR%,Paint%,RA%,RC3%,LC3%,BC3%
Calbert Cheaney,Celtics,1999-2000,REG,67,7.33,53.85,11.36,15.38,9.89,2.20,0.00,0.250,0.429,0.387,0.667,0.333,0.500,0.000
Kendall Gill,Nets,1999-2000,REG,76,6.28,54.50,6.90,30.44,0.73,1.15,0.00,0.283,0.361,0.227,0.595,0.143,0.182,0.000
Eric Montross,Pistons,1999-2000,REG,51,0.00,60.00,21.82,18.18,0.00,0.00,0.00,0.000,0.333,0.167,0.400,0.000,0.000,0.000
Isaiah Rider,Hawks,1999-2000,REG,60,16.14,55.41,12.13,15.67,0.37,0.28,0.00,0.306,0.404,0.362,0.631,0.500,0.333,0.000
Terry Mills,Pistons,1999-2000,REG,82,42.83,37.30,4.10,9.02,3.48,3.28,0.00,0.373,0.478,0.400,0.545,0.529,0.500,0.000
Charlie Ward,Knicks,1999-2000,REG,72,42.51,16.33,5.82,19.24,6.94,7.38,1.79,0.400,0.370,0.269,0.616,0.355,0.424,0.125
Derrick McKey,Pacers,1999-2000,REG,31,12.96,36.11,19.44,23.15,2.78,5.56,0.00,0.429,0.385,0.190,0.560,0.667,0.333,0.000
Rex Chapman,Suns,1999-2000,REG,52,21.56,44.69,9.06,8.75,5.00,10.63,0.31,0.304,0.371,0.414,0.679,0.313,0.412,0.000
Christian Laettner,Pistons,1999-2000,REG,82,2.62,43.70,11.49,41.82,0.37,0.00,0.00,0.286,0.417,0.359,0.576,0.333,0.000,0.000
Clifford Robinson,Suns,1999-2000,REG,80,22.07,27.85,21.54,22.85,2.71,2.98,0.00,0.337,0.456,0.378,0.670,0.548,0.441,0.000
Chucky Brown,"Spurs, Hornets",1999-2000,REG,63,2.13,76.52,5.79,14.63,0.30,0.61,0.00,0.286,0.418,0.421,0.688,0.000,0.000,0.000
Anfernee Hardaway,Suns,1999-2000,REG,60,11.03,39.47,16.92,30.95,1.00,0.63,0.00,0.330,0.422,0.400,0.644,0.250,0.200,0.000
Darrell Armstrong,Magic,1999-2000,REG,82,31.72,35.84,7.51,20.64,1.97,2.14,0.18,0.344,0.456,0.381,0.571,0.364,0.292,0.000
Mark Jackson,Pacers,1999-2000,REG,81,35.61,15.09,23.51,22.63,1.40,1.58,0.18,0.404,0.302,0.425,0.574,0.625,0.222,0.000
Terry Porter,Spurs,1999-2000,REG,68,31.10,29.81,5.83,19.87,5.83,7.34,0.22,0.444,0.355,0.333,0.641,0.370,0.471,0.000
Dana Barros,Celtics,1999-2000,REG,72,29.66,47.36,5.75,13.79,2.30,0.92,0.23,0.411,0.466,0.280,0.567,0.300,0.750,0.000
Tom Gugliotta,Suns,1999-2000,REG,54,0.78,53.02,10.85,34.88,0.00,0.16,0.31,0.000,0.415,0.414,0.613,0.000,1.000,0.000
Danny Manning,Bucks,1999-2000,REG,72,0.29,52.51,19.76,26.55,0.29,0.29,0.29,0.000,0.326,0.448,0.667,0.000,1.000,0.000
Anthony Peeler,Timberwolves,1999-2000,REG,82,23.59,42.76,5.38,16.69,7.31,4.28,0.00,0.322,0.452,0.462,0.603,0.340,0.387,0.000
Greg Foster,SuperSonics,1999-2000,REG,60,4.91,80.80,7.14,5.80,0.89,0.45,0.00,0.091,0.409,0.375,0.615,1.000,0.000,0.000
John Starks,"Warriors, Bulls",1999-2000,REG,37,23.25,53.69,5.90,8.86,6.46,1.85,0.00,0.310,0.381,0.250,0.521,0.486,0.300,0.000
John Stockton,Jazz,1999-2000,REG,82,15.72,42.62,9.66,31.03,0.69,0.28,0.00,0.351,0.540,0.314,0.582,0.400,0.500,0.000
Mookie Blaylock,Warriors,1999-2000,REG,73,29.03,44.44,6.81,13.14,2.87,3.46,0.24,0.342,0.384,0.263,0.636,0.375,0.241,0.000
Glenn Robinson,Bucks,1999-2000,REG,81,10.61,56.88,12.80,14.10,3.70,1.85,0.07,0.368,0.478,0.481,0.568,0.407,0.259,0.000
Alonzo Mourning,Heat,1999-2000,REG,79,0.34,42.74,25.17,31.76,0.00,0.00,0.00,0.000,0.443,0.490,0.750,0.000,0.000,0.000
Rick Fox,Lakers,1999-2000,REG,82,25.70,35.14,9.44,19.08,4.62,6.02,0.00,0.359,0.377,0.426,0.642,0.261,0.233,0.000
Anthony Miller,Rockets,1999-2000,REG,35,0.00,5.15,13.40,81.44,0.00,0.00,0.00,0.000,0.400,0.154,0.608,0.000,0.000,0.000
Armen Gilliam,Jazz,1999-2000,REG,50,0.33,43.61,31.48,24.59,0.00,0.00,0.00,0.000,0.421,0.438,0.467,0.000,0.000,0.000
Lindsey Hunter,Pistons,1999-2000,REG,82,31.95,28.81,8.18,19.39,5.27,6.39,0.00,0.407,0.401,0.342,0.480,0.596,0.421,0.000
Scott Williams,Bucks,1999-2000,REG,68,0.00,42.96,16.90,40.14,0.00,0.00,0.00,0.000,0.393,0.431,0.643,0.000,0.000,0.000
Felton Spencer,Spurs,1999-2000,REG,25,0.00,18.18,27.27,54.55,0.00,0.00,0.00,0.000,0.500,0.222,0.556,0.000,0.000,0.000
Stacey Augmon,Trail Blazers,1999-2000,REG,58,0.57,40.57,16.00,42.29,0.00,0.00,0.57,0.000,0.352,0.357,0.649,0.000,0.000,0.000
Allan Houston,Knicks,1999-2000,REG,82,12.75,58.22,8.97,13.85,3.15,2.83,0.24,0.444,0.504,0.474,0.460,0.425,0.472,0.000
Johnny Newman,Nets,1999-2000,REG,82,19.10,32.91,6.58,30.18,8.19,2.89,0.16,0.403,0.405,0.268,0.596,0.333,0.389,0.000
Horace Grant,SuperSonics,1999-2000,REG,76,0.50,71.62,8.01,19.70,0.17,0.00,0.00,0.000,0.415,0.354,0.602,0.000,0.000,0.000
Michael Cage,Nets,1999-2000,REG,19,0.00,16.67,4.17,79.17,0.00,0.00,0.00,0.000,0.750,0.000,0.474,0.000,0.000,0.000
Brian Grant,Trail Blazers,1999-2000,REG,63,0.28,29.55,21.31,48.58,0.00,0.00,0.28,1.000,0.385,0.413,0.591,0.000,0.000,0.000
Grant Hill,Pistons,1999-2000,REG,74,5.91,47.12,9.28,36.71,0.42,0.42,0.14,0.357,0.415,0.356,0.646,0.500,0.167,0.000
Karl Malone,Jazz,1999-2000,REG,82,0.54,55.89,9.82,33.74,0.00,0.00,0.00,0.250,0.433,0.393,0.675,0.000,0.000,0.000
Sean Elliott,Spurs,1999-2000,REG,19,13.21,30.19,11.32,23.58,13.21,7.55,0.94,0.500,0.344,0.250,0.440,0.357,0.125,0.000
George Lynch,76ers,1999-2000,REG,75,3.26,37.27,14.91,42.24,0.78,1.40,0.16,0.381,0.363,0.208,0.643,0.600,0.444,0.000
Dee Brown,Raptors,1999-2000,REG,38,48.45,20.54,1.55,5.81,12.79,10.85,0.00,0.368,0.396,0.000,0.400,0.394,0.250,0.000
Aaron McKie,76ers,1999-2000,REG,82,13.66,54.64,9.44,15.35,3.71,3.20,0.00,0.321,0.414,0.179,0.615,0.409,0.474,0.000
Darrick Martin,Kings,1999-2000,REG,71,26.00,21.71,18.00,25.14,4.29,4.29,0.57,0.330,0.276,0.460,0.511,0.400,0.133,0.000
Tyrone Hill,76ers,1999-2000,REG,68,0.15,25.30,28.35,46.19,0.00,0.00,0.00,0.000,0.355,0.333,0.650,0.000,0.000,0.000
Khalid Reeves,Bulls,1999-2000,REG,3,25.00,25.00,0.00,50.00,0.00,0.00,0.00,0.000,0.000,0.000,0.500,0.000,0.000,0.000
Adam Keefe,Jazz,1999-2000,REG,62,0.00,31.54,20.77,46.92,0.00,0.77,0.00,0.000,0.244,0.185,0.623,0.000,0.000,0.000
Antonio Lang,"Raptors, 76ers",1999-2000,REG,10,0.00,16.67,33.33,50.00,0.00,0.00,0.00,0.000,0.000,0.000,0.333,0.000,0.000,0.000
Bill Curley,"Warriors, Rockets",1999-2000,REG,28,1.47,39.71,26.47,32.35,0.00,0.00,0.00,0.000,0.370,0.444,0.500,0.000,0.000,0.000
Eddie Jones,Hornets,1999-2000,REG,72,23.32,38.87,5.99,24.75,2.23,4.83,0.00,0.387,0.359,0.313,0.625,0.400,0.315,0.000
Clar. Weatherspoon,Heat,1999-2000,REG,78,0.00,30.07,23.15,46.78,0.00,0.00,0.00,0.000,0.421,0.330,0.663,0.000,0.000,0.000
Vinny Del Negro,Bucks,1999-2000,REG,66,4.31,75.08,10.15,7.38,1.23,1.85,0.00,0.286,0.480,0.424,0.583,0.250,0.500,0.000
Brian Shaw,Lakers,1999-2000,REG,74,14.60,37.89,16.77,27.95,1.55,0.93,0.31,0.362,0.287,0.370,0.556,0.200,0.000,0.000
Antonio Davis,Raptors,1999-2000,REG,79,0.00,31.74,21.63,46.63,0.00,0.00,0.00,0.000,0.319,0.370,0.554,0.000,0.000,0.000
Terrell Brandon,Timberwolves,1999-2000,REG,71,10.36,62.76,9.98,14.68,1.06,0.58,0.58,0.417,0.463,0.423,0.569,0.545,0.167,0.000
Dell Curry,Raptors,1999-2000,REG,67,30.18,40.31,2.20,4.41,9.69,13.22,0.00,0.365,0.470,0.200,0.550,0.409,0.450,0.000
Sam Cassell,Bucks,1999-2000,REG,81,5.90,61.03,14.70,16.58,0.60,0.94,0.26,0.261,0.455,0.488,0.567,0.714,0.273,0.000
Jeff Hornacek,Jazz,1999-2000,REG,77,15.38,44.51,15.93,20.60,1.51,1.92,0.14,0.438,0.491,0.414,0.567,0.909,0.429,1.000
Gary Grant,Trail Blazers,1999-2000,REG,3,0.00,85.71,14.29,0.00,0.00,0.00,0.00,0.000,0.500,0.000,0.000,0.000,0.000,0.000
Chris Dudley,Knicks,1999-2000,REG,47,0.00,7.46,17.91,74.63,0.00,0.00,0.00,0.000,0.200,0.083,0.420,0.000,0.000,0.000
Danny Ferry,Cavaliers,1999-2000,REG,63,16.58,71.05,6.58,2.63,2.37,0.53,0.26,0.413,0.522,0.400,0.500,0.667,0.500,0.000
Scott Burrell,Nets,1999-2000,REG,74,45.58,26.25,2.86,15.75,5.73,3.58,0.24,0.366,0.427,0.083,0.530,0.417,0.133,0.000
Anthony Mason,Hornets,1999-2000,REG,82,0.15,29.05,25.57,45.23,0.00,0.00,0.00,0.000,0.396,0.444,0.555,0.000,0.000,0.000
Dennis Scott,Grizzlies,1999-2000,REG,66,36.94,30.33,7.81,5.11,9.61,10.21,0.00,0.398,0.347,0.385,0.529,0.281,0.382,0.000
Duane Causwell,Heat,1999-2000,REG,25,0.00,21.62,37.84,40.54,0.00,0.00,0.00,0.000,0.375,0.500,0.667,0.000,0.000,0.000
Terry Cummings,Warriors,1999-2000,REG,22,0.00,64.41,14.69,20.90,0.00,0.00,0.00,0.000,0.404,0.385,0.541,0.000,0.000,0.000
Chris Webber,Kings,1999-2000,REG,75,5.81,45.80,22.22,25.84,0.13,0.06,0.13,0.278,0.413,0.424,0.705,0.500,1.000,0.000
Bobby Phills,Hornets,1999-2000,REG,28,18.21,38.51,11.64,22.99,2.99,5.67,0.00,0.344,0.434,0.333,0.701,0.100,0.368,0.000
Billy Owens,"76ers, Warriors",1999-2000,REG,62,5.87,36.31,16.48,37.43,1.12,2.51,0.28,0.381,0.331,0.271,0.597,0.250,0.222,0.000
John Crotty,Pistons,1999-2000,REG,69,28.69,30.68,5.18,32.27,1.20,1.59,0.40,0.431,0.377,0.462,0.469,0.333,0.250,0.000
Bryant Stith,Nuggets,1999-2000,REG,45,15.87,33.33,14.29,22.75,7.41,6.35,0.00,0.267,0.429,0.407,0.721,0.429,0.250,0.000
Olden Polynice,Jazz,1999-2000,REG,82,0.50,16.33,32.66,50.50,0.00,0.00,0.00,0.500,0.308,0.400,0.647,0.000,0.000,0.000
Muggsy Bogues,Raptors,1999-2000,REG,80,7.82,67.32,7.26,11.17,3.63,2.79,0.00,0.357,0.448,0.500,0.475,0.385,0.200,0.000
Antonio Harvey,Trail Blazers,1999-2000,REG,17,0.00,13.33,23.33,63.33,0.00,0.00,0.00,0.000,0.500,0.286,0.684,0.000,0.000,0.000
Joe Kleine,Trail Blazers,1999-2000,REG,7,0.00,90.91,0.00,9.09,0.00,0.00,0.00,0.000,0.300,0.000,1.000,0.000,0.000,0.000
Chris Mills,Warriors,1999-2000,REG,20,7.88,53.42,16.10,20.21,1.71,0.68,0.00,0.130,0.385,0.426,0.593,0.800,0.500,0.000
Ron Harper,Lakers,1999-2000,REG,80,12.99,21.85,16.38,41.81,3.39,3.39,0.19,0.275,0.259,0.253,0.572,0.389,0.389,0.000
Hakeem Olajuwon,Rockets,1999-2000,REG,44,0.24,42.04,29.93,27.55,0.00,0.00,0.24,0.000,0.333,0.413,0.707,0.000,0.000,0.000
Chris Childs,Knicks,1999-2000,REG,71,24.37,45.94,4.48,20.73,1.40,2.24,0.84,0.391,0.439,0.188,0.459,0.000,0.375,0.000
Antoine Carr,Grizzlies,1999-2000,REG,21,0.00,65.63,17.19,17.19,0.00,0.00,0.00,0.000,0.381,0.455,0.636,0.000,0.000,0.000
Jalen Rose,Pacers,1999-2000,REG,80,9.78,50.17,16.22,17.31,3.18,3.34,0.00,0.393,0.432,0.500,0.633,0.395,0.375,0.000
Jud Buechler,Pistons,1999-2000,REG,58,24.36,31.41,1.92,13.46,19.87,8.97,0.00,0.184,0.449,0.333,0.667,0.258,0.214,0.000
Tracy Murray,Wizards,1999-2000,REG,80,27.20,42.15,8.67,10.01,7.17,4.78,0.00,0.390,0.408,0.328,0.627,0.542,0.500,0.000
Anthony Avent,Clippers,1999-2000,REG,48,0.00,35.42,21.88,42.71,0.00,0.00,0.00,0.000,0.118,0.190,0.512,0.000,0.000,0.000
Vernon Maxwell,SuperSonics,1999-2000,REG,47,34.69,25.71,11.02,17.96,4.29,6.33,0.00,0.324,0.349,0.259,0.500,0.190,0.258,0.000
P.J. Brown,Heat,1999-2000,REG,80,0.15,56.04,13.86,29.96,0.00,0.00,0.00,0.000,0.423,0.323,0.662,0.000,0.000,0.000
Kevin Johnson,Suns,1999-2000,REG,6,0.00,67.86,3.57,25.00,3.57,0.00,0.00,0.000,0.421,1.000,0.857,1.000,0.000,0.000
David Wesley,Hornets,1999-2000,REG,82,20.73,51.31,4.82,18.22,2.83,2.09,0.00,0.348,0.441,0.283,0.523,0.333,0.450,0.000
Vlade Divac,Kings,1999-2000,REG,82,2.88,27.49,25.13,43.98,0.13,0.26,0.13,0.227,0.390,0.417,0.640,1.000,0.500,0.000
Robert Pack,Mavericks,1999-2000,REG,29,3.04,36.52,13.04,45.65,1.74,0.00,0.00,0.429,0.310,0.133,0.590,0.250,0.000,0.000
Patrick Ewing,Knicks,1999-2000,REG,62,0.00,40.00,21.29,38.45,0.00,0.13,0.13,0.000,0.374,0.394,0.604,0.000,0.000,0.000
Steven Smith,Trail Blazers,1999-2000,REG,82,17.44,34.56,12.78,25.89,2.67,6.00,0.67,0.376,0.421,0.435,0.618,0.458,0.463,0.000
LaPhonso Ellis,Hawks,1999-2000,REG,58,3.88,57.97,12.50,25.00,0.22,0.43,0.00,0.056,0.413,0.379,0.629,1.000,0.500,0.000
Robert Horry,Lakers,1999-2000,REG,76,18.46,33.88,10.19,30.03,2.48,4.96,0.00,0.284,0.366,0.432,0.633,0.222,0.444,0.000
Dale Ellis,"Bucks, Hornets",1999-2000,REG,42,41.51,27.67,1.26,8.18,10.06,11.32,0.00,0.364,0.409,0.000,0.846,0.438,0.333,0.000
Dan Majerle,Heat,1999-2000,REG,69,55.92,7.35,3.79,16.82,8.06,8.06,0.00,0.352,0.161,0.188,0.732,0.412,0.382,0.000
Benoit Benjamin,Cavaliers,1999-2000,REG,3,0.00,0.00,66.67,33.33,0.00,0.00,0.00,0.000,0.000,0.000,1.000,0.000,0.000,0.000
Todd Day,Suns,1999-2000,REG,58,30.91,19.70,4.85,28.79,6.67,9.09,0.00,0.392,0.231,0.375,0.516,0.318,0.433,0.000
Tim Legler,Warriors,1999-2000,REG,23,24.36,47.44,10.26,15.38,1.28,1.28,0.00,0.316,0.297,0.375,0.583,1.000,0.000,0.000
Nick Anderson,Kings,1999-2000,REG,72,39.13,22.25,12.79,14.45,5.88,4.86,0.64,0.343,0.368,0.390,0.628,0.304,0.342,0.000
Detlef Schrempf,Trail Blazers,1999-2000,REG,77,9.01,39.49,15.47,33.26,1.62,1.15,0.00,0.462,0.363,0.373,0.549,0.143,0.400,0.000
Mark Bryant,Cavaliers,1999-2000,REG,75,0.00,31.50,30.35,38.15,0.00,0.00,0.00,0.000,0.385,0.410,0.674,0.000,0.000,0.000
Hubert Davis,Mavericks,1999-2000,REG,79,32.11,38.15,13.36,12.50,1.72,2.16,0.00,0.477,0.435,0.419,0.552,0.625,0.600,0.000
Nick Van Exel,Nuggets,1999-2000,REG,79,27.37,33.72,17.81,15.50,3.38,1.98,0.25,0.337,0.374,0.417,0.516,0.293,0.375,0.000
Dikembe Mutombo,Hawks,1999-2000,REG,82,0.00,17.63,32.29,50.09,0.00,0.00,0.00,0.000,0.376,0.443,0.704,0.000,0.000,0.000
Brent Price,"Grizzlies, Clippers",1999-2000,REG,41,52.10,22.69,7.56,13.45,1.68,2.52,0.00,0.371,0.185,0.556,0.438,0.000,0.333,0.000
Latrell Sprewell,Knicks,1999-2000,REG,82,6.59,53.56,15.33,21.46,1.30,1.69,0.08,0.314,0.408,0.375,0.586,0.412,0.455,0.000
Doug Overton,Celtics,1999-2000,REG,48,14.29,52.60,9.09,20.13,1.30,1.95,0.65,0.364,0.420,0.286,0.419,0.000,0.667,0.000
Bill Wennington,Kings,1999-2000,REG,7,0.00,80.00,0.00,20.00,0.00,0.00,0.00,0.000,0.313,0.000,0.250,0.000,0.000,0.000
Cedric Ceballos,Mavericks,1999-2000,REG,69,5.79,35.73,9.98,41.02,4.29,2.99,0.20,0.207,0.369,0.220,0.608,0.395,0.467,0.000
Kenny Anderson,Celtics,1999-2000,REG,82,19.98,34.89,15.52,27.28,1.62,0.71,0.00,0.386,0.451,0.359,0.517,0.375,0.429,0.000
Steve Kerr,Spurs,1999-2000,REG,31,36.49,50.00,6.76,1.35,1.35,4.05,0.00,0.556,0.378,0.200,1.000,1.000,0.000,0.000
Tom Hammonds,Timberwolves,1999-2000,REG,55,0.00,32.99,24.74,42.27,0.00,0.00,0.00,0.000,0.406,0.333,0.512,0.000,0.000,0.000
Sam Perkins,Pacers,1999-2000,REG,81,35.60,21.54,13.83,15.19,8.62,5.22,0.00,0.395,0.379,0.311,0.597,0.474,0.391,0.000
Michael Smith,Wizards,1999-2000,REG,46,0.52,4.69,17.71,77.08,0.00,0.00,0.00,0.000,0.222,0.324,0.642,0.000,0.000,0.000
Doug Christie,Raptors,1999-2000,REG,73,20.16,34.03,6.68,23.30,9.29,6.41,0.13,0.364,0.365,0.392,0.545,0.366,0.347,0.000
Gary Payton,SuperSonics,1999-2000,REG,82,25.21,25.33,16.15,27.49,1.56,4.20,0.06,0.338,0.363,0.368,0.699,0.192,0.400,0.000
Marty Conlon,"Celtics, Clippers",1999-2000,REG,3,0.00,50.00,0.00,50.00,0.00,0.00,0.00,0.000,0.000,0.000,1.000,0.000,0.000,0.000
Dickey Simpkins,Bulls,1999-2000,REG,69,0.36,27.01,16.79,55.84,0.00,0.00,0.00,0.000,0.243,0.217,0.542,0.000,0.000,0.000
Mario Elie,Spurs,1999-2000,REG,79,25.16,22.32,11.16,25.60,6.13,9.63,0.00,0.417,0.402,0.373,0.513,0.357,0.386,0.000
Gheorghe Muresan,Nets,1999-2000,REG,30,0.00,35.56,34.44,30.00,0.00,0.00,0.00,0.000,0.313,0.419,0.667,0.000,0.000,0.000
George McCloud,Nuggets,1999-2000,REG,78,30.09,32.76,5.49,17.24,8.46,5.80,0.16,0.354,0.397,0.400,0.564,0.370,0.514,0.000
Chris Whitney,Wizards,1999-2000,REG,82,42.42,28.60,10.94,11.52,2.69,3.84,0.00,0.380,0.450,0.298,0.617,0.286,0.400,0.000
Monty Williams,Magic,1999-2000,REG,75,0.37,37.36,13.20,48.51,0.37,0.00,0.19,0.000,0.388,0.324,0.613,0.500,0.000,1.000
Lorenzo Williams,Wizards,1999-2000,REG,8,0.00,0.00,11.11,88.89,0.00,0.00,0.00,0.000,0.000,0.000,0.875,0.000,0.000,0.000
Jim McIlvaine,Nets,1999-2000,REG,66,0.00,18.83,16.88,64.29,0.00,0.00,0.00,0.000,0.310,0.308,0.475,0.000,0.000,0.000
Doug West,Grizzlies,1999-2000,REG,37,0.69,51.72,8.97,37.24,0.69,0.69,0.00,0.000,0.360,0.308,0.519,0.000,0.000,0.000
Luc Longley,Suns,1999-2000,REG,72,0.00,38.60,22.06,39.35,0.00,0.00,0.00,0.000,0.416,0.420,0.541,0.000,0.000,0.000
Dennis Rodman,Mavericks,1999-2000,REG,12,3.23,3.23,25.81,67.74,0.00,0.00,0.00,0.000,0.000,0.000,0.571,0.000,0.000,0.000
Rik Smits,Pacers,1999-2000,REG,79,0.11,48.76,34.72,16.40,0.00,0.00,0.00,0.000,0.417,0.485,0.685,0.000,0.000,0.000
Greg Anthony,Trail Blazers,1999-2000,REG,82,43.03,25.96,3.85,14.18,7.69,5.05,0.24,0.380,0.398,0.250,0.576,0.188,0.667,0.000
Eric Piatkowski,Clippers,1999-2000,REG,75,30.72,24.78,10.30,22.51,5.58,6.11,0.00,0.398,0.359,0.339,0.574,0.375,0.314,0.000
Grant Long,Grizzlies,1999-2000,REG,42,1.80,46.71,16.17,34.73,0.60,0.00,0.00,0.000,0.321,0.370,0.672,0.000,0.000,0.000
Todd MacCulloch,76ers,1999-2000,REG,56,0.00,19.25,25.47,55.28,0.00,0.00,0.00,0.000,0.258,0.390,0.730,0.000,0.000,0.000
Lari Ketner,"Bulls, Cavaliers",1999-2000,REG,21,0.00,25.00,34.38,40.63,0.00,0.00,0.00,0.000,0.250,0.273,0.615,0.000,0.000,0.000
Rodney Buford,Heat,1999-2000,REG,34,11.92,45.03,11.26,24.50,3.97,3.31,0.00,0.056,0.368,0.353,0.649,0.500,0.600,0.000
Tim Young,Warriors,1999-2000,REG,25,0.00,33.33,41.03,25.64,0.00,0.00,0.00,0.000,0.385,0.188,0.500,0.000,0.000,0.000
Harold Jamison,Heat,1999-2000,REG,12,0.00,5.00,15.00,80.00,0.00,0.00,0.00,0.000,0.000,0.000,0.438,0.000,0.000,0.000
Wayne Turner,Celtics,1999-2000,REG,3,0.00,50.00,33.33,16.67,0.00,0.00,0.00,0.000,0.000,0.500,0.000,0.000,0.000,0.000
Eddie Robinson,Hornets,1999-2000,REG,67,0.26,57.51,13.21,28.24,0.26,0.52,0.00,0.000,0.455,0.549,0.761,0.000,0.000,0.000
Lazaro Borrell,SuperSonics,1999-2000,REG,16,4.76,47.62,14.29,33.33,0.00,0.00,0.00,0.000,0.333,0.222,0.762,0.000,0.000,0.000
Jason Miskiri,Hornets,1999-2000,REG,1,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Milt Palacio,Grizzlies,1999-2000,REG,52,2.04,32.65,18.37,46.94,0.00,0.00,0.00,0.000,0.281,0.389,0.587,0.000,0.000,0.000
Rick Hughes,Mavericks,1999-2000,REG,21,1.39,30.56,23.61,44.44,0.00,0.00,0.00,0.000,0.409,0.353,0.625,0.000,0.000,0.000
Derek Hood,Hornets,1999-2000,REG,2,0.00,66.67,0.00,33.33,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Jamel Thomas,"Celtics, Warriors",1999-2000,REG,7,0.00,55.56,5.56,22.22,5.56,11.11,0.00,0.000,0.400,0.000,1.000,0.000,0.000,0.000
Jermaine Jackson,Pistons,1999-2000,REG,7,0.00,45.45,9.09,36.36,0.00,0.00,9.09,0.000,0.000,0.000,0.250,0.000,0.000,0.000
Dedric Willoughby,Bulls,1999-2000,REG,25,45.25,26.26,7.26,11.73,2.79,6.70,0.00,0.296,0.404,0.308,0.429,0.200,0.333,0.000
