APP,BPP,DRB PP,FG %,FG PP,FG2 %,FG2 PP,FG2A PP,FG3 %,FG3 PP,FG3A PP,FGA PP,FT %,FT PP,FTA PP,Fouls PP,GP,GS,MP,ORB PP,Off. Ra,PPP,SPP,TO PP,TRB PP,Teams,age,name,position
1.6,0.5,3.4,.357,4.4,.500,1.2,2.4,.323,3.3,10.1,12.5,.923,1.0,1.0,4.2,31,2,588,0.4,103,13.1,1.3,1.1,3.8,Álex Abrines,25,Álex Abrines,SG
3.1,1.6,8.5,.222,1.6,.667,0.8,1.2,.133,0.8,5.8,7.0,.700,2.7,3.9,9.3,10,0,123,1.2,87,6.6,0.4,1.6,9.7,Quincy Acy,28,Quincy Acy,PF
7.0,0.5,5.3,.345,4.1,.361,1.4,3.9,.338,2.7,8.0,11.9,.778,0.8,1.0,4.9,34,1,428,1.2,99,11.7,1.5,3.0,6.5,Jaylen Adams,22,Jaylen Adams,PG
2.2,1.3,6.5,.595,8.4,.596,8.4,14.1,.000,0.0,0.0,14.1,.500,2.6,5.1,3.6,80,80,2669,6.8,120,19.4,2.0,2.4,13.3,Steven Adams,25,Steven Adams,C
4.7,1.7,11.0,.576,7.2,.588,7.1,12.0,.200,0.1,0.4,12.4,.735,4.2,5.8,5.2,82,28,1913,4.2,120,18.6,1.8,3.1,15.2,Bam Adebayo,21,Bam Adebayo,C
1.3,1.0,4.1,.306,2.8,.385,1.3,3.3,.261,1.5,5.9,9.2,1.000,1.0,1.0,3.3,19,3,194,0.8,85,8.2,0.3,1.5,4.9,Deng Adel,21,Deng Adel,SF
13.4,0.0,6.7,.300,6.7,.500,6.7,13.4,.000,0.0,8.9,22.3,.500,2.2,4.5,8.9,7,0,22,2.2,84,15.6,4.5,4.5,8.9,DeVaughn Akoon-Purcell,25,DeVaughn Akoon-Purcell,SG
3.5,1.9,9.0,.519,12.4,.528,12.3,23.2,.238,0.2,0.8,24.0,.847,6.3,7.5,3.3,81,81,2687,4.6,117,31.4,0.8,2.6,13.5,LaMarcus Aldridge,33,LaMarcus Aldridge,C
5.3,0.0,6.1,.333,5.3,.370,4.0,10.9,.250,1.2,4.8,15.8,.667,3.2,4.8,2.8,10,1,120,4.4,93,15.0,0.4,3.2,10.5,Rawle Alkins,21,Rawle Alkins,SG
2.9,0.7,2.3,.376,7.7,.443,4.0,9.1,.323,3.7,11.4,20.5,.750,5.2,6.9,5.4,38,2,416,0.3,95,24.3,0.7,3.8,2.6,Grayson Allen,23,Grayson Allen,SG
2.5,2.7,10.9,.590,7.6,.629,7.5,11.9,.133,0.1,1.0,12.9,.709,4.5,6.3,4.2,80,80,2096,4.3,123,19.8,1.0,2.3,15.3,Jarrett Allen,20,Jarrett Allen,C
8.8,0.5,5.0,.461,7.5,.457,5.6,12.2,.472,2.0,4.2,16.3,.778,4.9,6.3,5.3,19,1,416,0.9,116,21.9,1.9,3.0,5.9,Kadeem Allen,26,Kadeem Allen,SG
2.2,0.7,10.5,.433,5.4,.514,3.4,6.6,.343,2.0,5.9,12.5,.867,3.2,3.7,3.0,81,81,2292,2.4,118,16.1,1.4,1.5,12.9,Al-Farouq Aminu,28,Al-Farouq Aminu,PF
2.3,1.3,6.0,.408,6.4,.500,4.0,8.0,.312,2.4,7.7,15.7,.743,2.6,3.5,4.8,48,4,463,2.4,103,17.8,2.2,2.3,8.4,Justin Anderson,25,Justin Anderson,SF
5.0,1.4,7.9,.543,5.8,.583,5.5,9.4,.265,0.3,1.3,10.7,.578,1.4,2.5,4.3,43,40,1281,1.9,110,13.4,2.1,2.3,9.7,Kyle Anderson,25,Kyle Anderson,SF
2.8,0.1,5.4,.304,3.1,.414,1.8,4.3,.225,1.3,6.0,10.3,.750,1.8,2.4,3.7,25,8,322,2.7,90,9.4,0.6,2.1,8.0,Ryan Anderson,30,Ryan Anderson,PF
2.9,0.2,5.3,.317,3.3,.462,2.1,4.5,.206,1.2,5.8,10.3,.786,1.9,2.4,4.0,15,8,278,2.4,91,9.6,0.5,2.1,7.7,Ryan Anderson,30,Ryan Anderson,PF
2.2,0.0,5.6,.222,2.2,.000,0.0,3.3,.333,2.2,6.7,10.0,.500,1.1,2.2,2.2,10,0,44,4.4,86,7.8,1.1,2.2,10.0,Ryan Anderson,30,Ryan Anderson,PF
8.2,8.2,16.3,.000,0.0,.000,0.0,24.5,,0.0,0.0,24.5,,0.0,0.0,0.0,3,0,6,8.2,33,0.0,0.0,8.2,24.5,Ike Anigbogu,20,Ike Anigbogu,C
8.4,2.2,14.6,.578,14.2,.641,13.2,20.6,.256,1.0,4.0,24.6,.729,9.9,13.5,4.6,72,72,2358,3.1,121,39.3,1.8,5.3,17.7,Giannis Antetokounmpo,24,Giannis Antetokounmpo,PF
0.0,0.0,4.4,.000,0.0,.000,0.0,13.2,,0.0,0.0,13.2,.500,8.8,17.6,0.0,2,0,11,0.0,39,8.8,8.8,4.4,4.4,Kostas Antetokounmpo,21,Kostas Antetokounmpo,PF
0.8,1.2,7.5,.405,8.2,.491,4.7,9.5,.328,3.5,10.7,20.2,.682,2.5,3.7,5.3,10,2,294,1.5,103,22.4,0.7,1.3,9.0,Carmelo Anthony,34,Carmelo Anthony,PF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7,0.8,4.9,.453,6.5,.574,4.1,7.2,.332,2.4,7.2,14.3,.581,1.3,2.2,5.0,67,6,1352,2.1,104,16.6,1.6,1.9,7.0,OG Anunoby,21,OG Anunoby,SF
6.7,0.1,4.7,.447,4.6,.527,2.6,5.0,.373,2.0,5.4,10.3,.873,2.2,2.5,4.2,81,32,1961,0.7,121,13.5,1.6,1.6,5.4,Ryan Arcidiacono,24,Ryan Arcidiacono,PG
5.1,0.4,6.5,.399,5.9,.493,3.0,6.1,.334,2.9,8.8,14.9,.793,2.6,3.3,2.6,69,69,2349,1.0,107,17.5,1.8,2.1,7.5,Trevor Ariza,33,Trevor Ariza,SF
4.7,0.4,7.0,.379,4.6,.409,1.9,4.8,.360,2.7,7.5,12.3,.837,1.9,2.3,2.4,26,26,884,0.9,104,13.9,2.1,2.1,7.8,Trevor Ariza,33,Trevor Ariza,SF
5.3,0.4,6.2,.409,6.7,.528,3.7,6.9,.322,3.1,9.5,16.5,.777,3.0,3.9,2.8,43,43,1465,1.1,109,19.6,1.7,2.2,7.3,Trevor Ariza,33,Trevor Ariza,SF
9.2,0.1,3.5,.470,6.9,.511,4.0,7.9,.421,2.8,6.7,14.6,.866,3.9,4.5,2.5,81,81,2269,0.9,122,20.4,1.1,2.8,4.4,D.J. Augustin,31,D.J. Augustin,PG
2.7,1.5,11.1,.585,11.1,.588,11.1,18.9,.000,0.0,0.1,19.0,.746,3.1,4.1,4.6,71,70,2183,4.9,117,25.4,1.3,2.8,15.9,Deandre Ayton,20,Deandre Ayton,C
3.0,0.3,5.2,.475,7.8,.494,5.4,10.9,.437,2.4,5.6,16.5,.739,2.2,2.9,4.6,43,13,759,0.5,114,20.2,0.8,1.2,5.7,Dwayne Bacon,23,Dwayne Bacon,SG
1.8,1.8,9.2,.504,10.6,.534,9.7,18.1,.313,0.9,2.9,21.0,.691,5.4,7.8,3.6,62,4,1567,4.8,111,27.4,1.0,2.9,14.0,Marvin Bagley,19,Marvin Bagley,PF
4.7,0.3,3.2,.200,1.3,.429,0.9,2.2,.077,0.3,4.1,6.3,.833,1.6,1.9,5.7,15,0,152,0.3,79,4.4,1.9,1.6,3.5,Ron Baker,25,Ron Baker,SG
5.9,0.0,2.7,.250,1.8,.429,1.4,3.2,.111,0.5,4.1,7.2,.833,2.3,2.7,7.2,11,0,107,0.5,94,6.3,2.3,1.4,3.2,Ron Baker,25,Ron Baker,SG
2.1,1.1,4.2,.000,0.0,,0.0,0.0,.000,0.0,4.2,4.2,,0.0,0.0,2.1,4,0,45,0.0,20,0.0,1.1,2.1,4.2,Ron Baker,25,Ron Baker,SG
6.2,1.0,6.7,.303,5.2,.333,4.1,12.4,.222,1.0,4.6,17.0,.727,4.1,5.7,5.7,16,0,94,1.0,74,15.5,0.5,7.2,7.7,Wade Baldwin,22,Wade Baldwin,PG
8.3,0.6,6.4,.406,6.0,.482,3.6,7.5,.329,2.5,7.5,14.9,.417,0.7,1.6,3.7,47,45,1423,1.8,100,15.2,2.3,3.4,8.2,Lonzo Ball,21,Lonzo Ball,PG
2.5,4.1,10.8,.481,7.5,.555,6.1,11.1,.300,1.3,4.5,15.5,.587,2.4,4.0,6.5,47,1,766,4.1,105,18.7,0.8,2.7,14.9,Mohamed Bamba,20,Mohamed Bamba,C
13.6,0.1,5.3,.418,10.4,.479,7.9,16.6,.297,2.5,8.3,24.8,.705,3.5,5.0,3.2,38,0,752,0.8,105,26.8,1.4,4.6,6.1,J.J. Barea,34,J.J. Barea,PG
2.2,0.2,5.7,.420,8.1,.439,4.8,11.0,.395,3.3,8.3,19.4,.824,4.3,5.2,2.3,77,77,2533,1.1,108,23.8,0.9,1.8,6.8,Harrison Barnes,26,Harrison Barnes,PF-SF
1.9,0.3,5.2,.404,8.9,.416,5.2,12.4,.389,3.7,9.5,22.0,.833,5.1,6.1,2.4,49,49,1584,1.1,106,26.5,1.0,2.1,6.3,Harrison Barnes,26,Harrison Barnes,PF
2.6,0.1,6.5,.455,6.9,.489,4.3,8.8,.408,2.6,6.4,15.2,.800,3.1,3.9,2.1,28,28,949,1.0,115,19.6,0.8,1.5,7.6,Harrison Barnes,26,Harrison Barnes,SF
5.1,0.9,6.9,.402,7.6,.447,4.9,10.9,.342,2.8,8.1,19.0,.770,2.4,3.1,3.4,43,38,1189,1.3,102,20.4,0.7,2.7,8.2,Will Barton,28,Will Barton,SG
1.6,1.3,6.4,.423,5.7,.522,4.5,8.6,.250,1.2,5.0,13.5,.643,1.7,2.7,2.8,30,3,503,1.5,100,14.4,1.7,1.3,7.9,Keita Bates-Diop,23,Keita Bates-Diop,SF
5.1,0.9,6.6,.450,5.2,.519,2.8,5.5,.389,2.4,6.2,11.6,.865,1.6,1.8,2.9,75,72,2354,1.5,112,14.4,1.5,2.4,8.1,Nicolas Batum,30,Nicolas Batum,SF
8.7,0.1,3.7,.357,6.0,.402,3.9,9.6,.296,2.1,7.1,16.8,.571,1.2,2.0,4.1,34,6,657,0.8,98,15.2,1.3,2.3,4.5,Jerryd Bayless,30,Jerryd Bayless,PG
3.3,2.0,8.9,.471,6.2,.519,4.9,9.5,.344,1.2,3.6,13.1,.855,3.1,3.6,7.3,51,18,821,5.2,118,16.7,0.7,2.3,14.1,Aron Baynes,32,Aron Baynes,C
4.3,1.2,6.3,.402,7.8,.465,5.1,11.0,.320,2.7,8.4,19.4,.726,3.6,4.9,4.8,67,35,1643,1.0,98,21.9,2.5,3.4,7.3,Kent Bazemore,29,Kent Bazemore,SG
7.0,0.9,5.0,.475,11.9,.548,8.7,15.8,.351,3.3,9.3,25.2,.808,5.7,7.0,3.5,82,82,3028,1.4,113,32.8,1.9,3.5,6.4,Bradley Beal,25,Bradley Beal,SG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5,0.3,4.3,.474,9.1,.560,4.9,8.7,.402,4.3,10.6,19.3,.848,1.5,1.7,3.0,81,18,1879,0.9,117,24.0,1.4,1.4,5.2,Malik Beasley,22,Malik Beasley,SG
4.2,1.7,7.9,.490,12.6,.529,12.1,22.8,.176,0.5,2.9,25.7,.718,4.7,6.6,7.1,26,2,277,2.2,99,30.4,1.5,4.5,10.1,Michael Beasley,30,Michael Beasley,PF
3.6,0.2,4.9,.413,7.7,.468,3.7,7.9,.372,4.0,10.6,18.6,.903,3.0,3.3,3.3,79,1,1815,0.4,109,22.3,0.9,1.9,5.3,Marco Belinelli,32,Marco Belinelli,SG
4.6,3.1,7.8,.516,6.0,.521,6.0,11.5,.000,0.0,0.1,11.6,.610,1.5,2.5,4.8,68,3,788,3.3,109,13.5,1.2,2.5,11.1,Jordan Bell,24,Jordan Bell,C
4.8,1.0,7.3,.446,6.6,.508,5.4,10.6,.289,1.2,4.1,14.7,.640,2.1,3.3,4.5,82,15,1931,1.3,97,16.4,2.5,3.4,8.6,DeAndre' Bembry,24,DeAndre' Bembry,SG
3.2,1.3,8.6,.447,5.1,.688,3.8,5.5,.218,1.3,5.8,11.4,.593,1.8,3.1,5.2,46,27,826,2.0,102,13.3,1.0,2.1,10.6,Dragan Bender,21,Dragan Bender,PF
2.8,0.0,1.9,.255,3.3,.154,0.6,3.6,.294,2.8,9.5,13.1,,0.0,0.0,1.9,12,0,167,0.6,86,9.5,0.3,0.6,2.5,Dairis Bertāns,29,Dairis Bertāns,SG
3.0,1.0,7.2,.450,6.1,.513,1.8,3.4,.429,4.3,10.1,13.6,.883,1.6,1.8,4.0,76,12,1632,0.7,122,18.1,1.0,1.3,7.9,Dāvis Bertāns,26,Dāvis Bertāns,PF
6.6,0.9,6.9,.407,4.3,.421,1.8,4.3,.397,2.5,6.2,10.5,.780,2.1,2.7,5.9,78,49,2137,1.7,119,13.2,1.5,1.9,8.6,Patrick Beverley,30,Patrick Beverley,PG
2.9,2.2,8.4,.603,6.9,.607,6.9,11.4,.000,0.0,0.1,11.5,.699,4.4,6.3,5.5,50,1,643,6.0,134,18.3,1.4,1.5,14.5,Khem Birch,26,Khem Birch,C
2.0,2.5,10.3,.571,5.5,.571,5.5,9.7,,0.0,0.0,9.7,.637,3.6,5.7,6.4,54,32,783,5.0,121,14.7,0.7,2.1,15.3,Bismack Biyombo,26,Bismack Biyombo,C
3.8,1.5,8.3,.479,7.4,.539,4.7,8.7,.401,2.7,6.7,15.4,.761,1.8,2.4,5.1,77,70,1788,3.3,117,19.3,1.4,2.1,11.6,Nemanja Bjelica,30,Nemanja Bjelica,PF
2.5,0.5,5.8,.419,9.7,.426,7.6,17.8,.396,2.1,5.3,23.2,.658,2.9,4.4,2.4,57,3,829,0.4,94,24.5,0.7,2.0,6.2,Antonio Blakeney,22,Antonio Blakeney,SG
8.8,0.6,5.7,.484,9.6,.582,7.1,12.2,.329,2.5,7.7,19.9,.750,3.6,4.8,3.2,78,78,2272,1.7,116,25.4,2.4,3.4,7.4,Eric Bledsoe,29,Eric Bledsoe,PG
1.5,0.9,8.1,.443,5.3,.552,4.2,7.6,.256,1.1,4.4,12.0,.769,1.1,1.5,2.3,27,4,439,2.9,108,12.9,0.8,1.2,11.1,Jaron Blossomgame,25,Jaron Blossomgame,SF
6.4,0.4,4.9,.418,8.6,.462,5.4,11.7,.360,3.2,8.9,20.6,.827,3.2,3.9,3.4,70,17,1947,1.0,107,23.7,1.7,2.8,5.8,Bogdan Bogdanović,26,Bogdan Bogdanović,SG
3.1,0.0,5.7,.497,9.9,.538,6.8,12.6,.425,3.1,7.3,20.0,.807,4.7,5.8,2.6,81,81,2573,0.6,114,27.6,1.3,2.5,6.3,Bojan Bogdanović,29,Bojan Bogdanović,SF
3.9,2.8,15.3,.500,6.4,.500,6.4,12.8,,0.0,0.0,12.8,1.000,1.1,1.1,7.8,11,5,134,4.3,107,13.8,1.1,2.8,19.5,Andrew Bogut,34,Andrew Bogut,C
3.0,2.9,8.7,.494,5.9,.697,3.4,4.9,.354,2.5,7.1,12.0,.481,1.0,2.0,7.3,44,10,639,3.5,111,15.3,1.3,2.7,12.2,Jonah Bolden,23,Jonah Bolden,PF
5.8,1.6,6.2,.152,1.9,.200,1.9,9.7,.000,0.0,3.1,12.8,.600,3.5,5.8,3.5,22,0,120,3.5,73,7.4,3.5,2.3,9.7,Isaac Bonga,19,Isaac Bonga,PG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.2,0.3,4.8,.467,12.5,.536,9.6,17.9,.326,2.9,8.8,26.7,.866,8.4,9.7,4.3,64,64,2242,0.8,109,36.2,1.2,5.6,5.6,Devin Booker,22,Devin Booker,SG
0.6,7.1,11.8,.447,10.0,.564,6.5,11.5,.324,3.5,10.9,22.3,.867,3.8,4.4,9.1,28,0,163,4.7,112,27.3,1.8,2.1,16.5,Chris Boucher,26,Chris Boucher,PF
3.8,0.4,3.3,.408,6.2,.446,4.1,9.1,.351,2.2,6.1,15.2,.860,1.1,1.3,4.2,63,63,1905,1.1,98,15.7,1.0,2.2,4.4,Avery Bradley,28,Avery Bradley,SG
3.1,0.5,3.1,.383,5.2,.415,3.3,8.0,.337,1.9,5.5,13.5,.800,0.6,0.8,4.3,49,49,1463,1.1,93,12.9,0.9,2.0,4.2,Avery Bradley,28,Avery Bradley,SG
6.3,0.0,4.0,.463,9.8,.513,6.6,12.9,.384,3.1,8.2,21.1,.920,2.6,2.8,3.8,14,14,442,0.9,107,25.3,1.6,3.1,4.9,Avery Bradley,28,Avery Bradley,SG
1.3,2.7,8.0,.500,10.6,.500,10.6,21.3,,0.0,0.0,21.3,.500,1.3,2.7,8.0,3,0,36,12.0,105,22.6,2.7,4.0,19.9,Tony Bradley,21,Tony Bradley,C
3.7,0.7,4.7,.431,5.0,.494,3.7,7.5,.318,1.3,4.2,11.7,.721,2.9,4.1,6.0,31,3,492,2.5,112,14.3,3.0,1.8,7.2,Corey Brewer,32,Corey Brewer,SF
3.4,0.7,4.4,.408,6.7,.457,5.4,11.8,.286,1.3,4.7,16.5,.692,3.0,4.4,5.4,7,3,140,1.3,96,17.9,4.0,2.7,5.7,Corey Brewer,32,Corey Brewer,SF
3.8,0.7,4.9,.446,4.4,.523,3.0,5.8,.333,1.3,4.0,9.8,.733,2.9,4.0,6.2,24,0,352,2.9,121,13.0,2.6,1.5,7.8,Corey Brewer,32,Corey Brewer,SF
3.4,0.8,4.1,.430,4.8,.548,2.7,4.9,.335,2.1,6.2,11.1,.805,1.9,2.3,4.0,82,56,2417,1.1,112,13.5,2.5,1.4,5.2,Mikal Bridges,22,Mikal Bridges,SF
2.7,1.4,7.3,.464,6.8,.553,4.9,8.9,.325,1.9,5.7,14.7,.753,1.7,2.2,3.2,80,25,1696,1.9,111,17.1,1.6,1.4,9.3,Miles Bridges,20,Miles Bridges,SF
7.6,0.2,6.0,.399,4.8,.423,3.9,9.1,.324,1.0,3.0,12.1,.577,1.3,2.3,5.8,39,0,559,0.4,96,11.9,1.0,2.7,6.5,Isaiah Briscoe,22,Isaiah Briscoe,PG
2.4,0.4,5.9,.452,6.1,.576,2.0,3.5,.409,4.1,10.0,13.5,.789,1.6,2.0,3.7,42,0,453,0.9,116,17.9,0.6,1.7,6.7,Ryan Broekhoff,28,Ryan Broekhoff,SG
5.2,0.3,5.7,.505,9.6,.544,7.0,12.8,.426,2.6,6.2,19.0,.928,3.6,3.9,2.6,64,64,1832,1.6,121,25.4,1.2,2.3,7.3,Malcolm Brogdon,26,Malcolm Brogdon,SG
2.4,0.6,3.3,.402,7.4,.415,5.1,12.3,.375,2.3,6.0,18.4,.733,3.3,4.5,7.5,18,0,330,1.4,94,20.3,1.5,2.9,4.7,Dillon Brooks,23,Dillon Brooks,SF
3.2,0.5,4.2,.450,9.8,.530,7.8,14.8,.278,1.9,6.9,21.7,.697,3.0,4.2,4.2,29,0,387,1.5,98,24.4,1.2,2.7,5.8,MarShon Brooks,30,MarShon Brooks,SG
3.1,1.2,4.7,.398,4.3,.457,3.4,7.5,.258,0.8,3.2,10.7,.750,1.5,2.0,6.1,74,56,1449,1.6,100,10.9,1.4,1.6,6.3,Bruce Brown,22,Bruce Brown,SG
2.5,0.8,6.2,.465,9.3,.529,6.9,13.0,.344,2.4,6.9,19.9,.658,3.3,5.1,4.7,74,25,1913,1.6,104,24.3,1.7,2.5,7.9,Jaylen Brown,22,Jaylen Brown,SG
6.3,1.1,5.9,.324,5.2,.395,3.8,9.7,.214,1.4,6.3,16.1,1.000,0.7,0.7,5.0,26,0,212,1.1,82,12.4,2.7,3.6,7.0,Lorenzo Brown,28,Lorenzo Brown,PG
3.8,0.4,7.0,.465,6.5,.558,4.1,7.4,.361,2.4,6.6,14.0,.690,1.3,1.9,4.0,58,7,1034,1.3,109,16.7,1.1,2.1,8.3,Sterling Brown,23,Sterling Brown,SG
5.2,0.3,7.1,.415,6.3,.455,4.9,10.7,.319,1.4,4.5,15.2,.681,2.1,3.0,3.6,52,10,730,2.3,105,16.1,1.4,1.9,9.4,Troy Brown,19,Troy Brown,SF
7.0,0.1,4.4,.467,8.0,.523,6.1,11.7,.348,1.9,5.5,17.2,.725,2.7,3.7,3.9,73,38,1591,0.8,110,20.7,1.1,2.7,5.2,Jalen Brunson,22,Jalen Brunson,PG
2.9,2.1,10.8,.616,9.8,.685,8.7,12.8,.333,1.0,3.1,15.9,.781,3.4,4.3,4.0,72,53,1496,3.6,130,24.0,0.8,1.9,14.4,Thomas Bryant,21,Thomas Bryant,C
3.3,0.3,3.9,.412,6.3,.483,2.5,5.2,.377,3.8,10.1,15.3,.859,1.9,2.2,2.8,63,60,1879,0.6,111,18.4,1.0,1.7,4.5,Reggie Bullock,27,Reggie Bullock,SG
4.0,0.2,3.7,.413,6.6,.463,2.5,5.3,.388,4.1,10.7,16.0,.875,2.0,2.3,2.9,44,44,1355,0.7,113,19.4,0.9,2.0,4.5,Reggie Bullock,27,Reggie Bullock,SG
1.8,0.6,4.3,.412,5.6,.537,2.6,4.8,.343,3.0,8.8,13.6,.810,1.5,1.9,2.7,19,16,524,0.2,107,15.7,1.4,1.0,4.4,Reggie Bullock,27,Reggie Bullock,SG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8,0.3,3.0,.431,10.1,.463,7.7,16.7,.352,2.4,6.8,23.5,.831,4.4,5.3,2.5,58,8,1125,1.2,110,27.1,1.4,2.1,4.3,Trey Burke,26,Trey Burke,PG
6.6,0.3,3.3,.413,10.4,.434,8.3,19.0,.349,2.1,6.0,25.0,.827,4.3,5.2,2.3,33,7,689,1.0,106,27.1,1.5,2.0,4.3,Trey Burke,26,Trey Burke,PG
7.2,0.2,2.7,.463,9.8,.530,6.9,13.0,.356,2.9,8.1,21.1,.837,4.6,5.5,2.8,25,1,436,1.4,119,27.0,1.3,2.2,4.1,Trey Burke,26,Trey Burke,PG
4.6,0.7,7.3,.405,6.8,.428,4.7,10.9,.363,2.2,6.0,16.9,.823,4.1,5.0,3.2,64,24,1375,1.1,106,20.0,1.4,2.3,8.4,Alec Burks,27,Alec Burks,SG
3.6,0.7,4.4,.412,8.4,.437,5.5,12.6,.372,2.8,7.6,20.3,.868,5.9,6.8,3.9,17,0,269,0.4,106,25.4,1.1,2.7,4.8,Alec Burks,27,Alec Burks,SG
5.0,0.8,8.1,.400,6.9,.412,4.6,11.2,.378,2.3,6.0,17.2,.806,4.0,5.0,3.1,34,24,979,1.3,107,20.1,1.3,2.3,9.4,Alec Burks,27,Alec Burks,SG
3.7,0.4,7.3,.450,3.3,.643,3.3,5.1,.000,0.0,2.2,7.3,.800,1.5,1.8,2.6,13,0,127,0.7,103,8.1,2.9,1.5,8.1,Alec Burks,27,Alec Burks,SG
1.8,1.6,4.7,.402,6.4,.455,4.9,10.7,.296,1.6,5.3,15.9,.667,1.6,2.3,6.0,32,0,240,0.8,94,15.9,1.2,1.8,5.4,Deonte Burton,25,Deonte Burton,SG
5.7,0.8,4.8,.462,9.1,.494,7.6,15.4,.347,1.5,4.2,19.6,.855,6.8,7.9,2.4,65,65,2185,2.6,121,26.3,2.7,2.1,7.4,Jimmy Butler,29,Jimmy Butler,SF-SG
5.7,1.3,4.8,.471,9.8,.509,7.6,14.9,.378,2.3,6.0,20.8,.787,6.4,8.1,2.4,10,10,361,2.1,122,28.3,3.2,1.9,6.9,Jimmy Butler,29,Jimmy Butler,SG
5.7,0.8,4.8,.461,8.9,.491,7.6,15.5,.338,1.3,3.8,19.3,.868,6.8,7.9,2.4,55,55,1824,2.7,120,25.9,2.6,2.1,7.5,Jimmy Butler,29,Jimmy Butler,SF
3.1,2.1,7.2,.427,6.0,.505,3.0,5.9,.369,3.0,8.1,14.0,.840,2.6,3.1,5.0,34,19,800,2.6,109,17.5,0.9,2.4,9.8,Bruno Caboclo,23,Bruno Caboclo,SF
9.0,0.2,3.8,.375,3.5,.492,2.4,4.9,.246,1.1,4.4,9.4,.818,0.7,0.9,5.0,49,0,632,0.9,102,8.8,1.2,2.7,4.7,José Calderón,37,José Calderón,PG
2.5,0.3,4.3,.430,7.4,.542,4.0,7.3,.347,3.5,9.9,17.3,.867,3.1,3.6,3.1,82,23,2035,1.1,113,21.4,1.7,1.5,5.4,Kentavious Caldwell-Pope,25,Kentavious Caldwell-Pope,SG
6.4,0.2,3.9,.390,4.9,.441,2.3,5.2,.354,2.6,7.3,12.4,.792,1.4,1.8,3.9,30,16,629,0.5,102,13.7,1.1,2.7,4.4,Isaiah Canaan,27,Isaiah Canaan,PG
5.9,0.0,4.2,.395,4.8,.456,2.5,5.4,.347,2.4,6.8,12.2,.750,1.4,1.9,4.4,19,15,503,0.5,100,13.5,1.1,2.8,4.7,Isaiah Canaan,27,Isaiah Canaan,PG
9.6,0.5,2.5,.379,5.5,.400,2.0,5.0,.368,3.5,9.6,14.6,1.000,2.0,2.0,2.0,7,1,95,0.0,117,16.6,1.0,2.0,2.5,Isaiah Canaan,27,Isaiah Canaan,PG
4.5,1.5,4.5,.333,3.0,.000,0.0,1.5,.400,3.0,7.5,9.0,,0.0,0.0,3.0,4,0,31,1.5,95,9.0,0.0,3.0,6.0,Isaiah Canaan,27,Isaiah Canaan,PG
2.1,2.2,12.0,.648,10.3,.648,10.3,16.0,,0.0,0.0,16.0,.636,3.6,5.7,3.7,67,67,2249,6.5,133,24.3,1.0,2.1,18.5,Clint Capela,24,Clint Capela,C
2.4,0.3,7.9,.395,6.3,.457,3.4,7.4,.342,3.0,8.7,16.1,.760,5.1,6.8,3.2,67,8,1703,1.9,110,20.8,0.9,2.0,9.8,DeMarre Carroll,32,DeMarre Carroll,PF
5.9,0.9,4.5,.303,4.8,.265,1.9,7.1,.333,2.9,8.8,15.9,.813,2.2,2.8,4.7,39,3,577,1.2,90,14.8,2.2,2.8,5.7,Jevon Carter,23,Jevon Carter,PG
3.0,0.9,5.7,.419,6.8,.480,2.5,5.3,.389,4.3,11.0,16.3,.712,1.6,2.3,4.9,76,9,1330,1.1,112,19.5,1.5,1.7,6.7,Vince Carter,42,Vince Carter,SF
